Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,ChainId,Chain,Value(ETH)
0x0aa2173bf2abad02f279ab6c068e36c8ee5b48be6c1de48c2a8cdb5006519ca7,31447551,1687007603,2023-06-17T13:13:23.000Z,0xFf33c82337DcE4A11Af0BC4b7CD6d281738A5a37,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1860000000000000000,0,36.19,0,0,11.533506674640858,,,TraverseChains,43114,C-Chain,0
0x56d2341163fd8ab249256d9d2787a866fe42d9615bf902145505159b3bc5d38b,31211736,1686524324,2023-06-11T22:58:44.000Z,0xA41DCEe235F7F8Ab2C7d8a3e36fdC63704c142ae,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,500000000000000000,0,36.19,0,0,11.688051900402847,,,TraverseChains,43114,C-Chain,0
0x7b2c131668dc7b0915f7f52e3112aa491b0b9a77a05b731b0e69606694f677d4,31005753,1686102715,2023-06-07T01:51:55.000Z,0x13D5424D130Faf6e9dE4B6286e30f9a24604424D,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,14.632893078531817,,,TraverseChains,43114,C-Chain,0
0xadd9e8970a5deddfc52a9c68a14c6d8cc7cbc45d64845e24e5708442846db3a6,29016609,1682044721,2023-04-21T02:38:41.000Z,0xbD72008D301CB9c1C283C6ABdDd5D32BcE6A2Abc,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,18.317660231710942,,,TraverseChains,43114,C-Chain,0
0xfc2882d87949f5fba3a5c3e7202258ca7cea31a5605d3ec8613a1bfe1121e0a7,28504146,1681009581,2023-04-09T03:06:21.000Z,0x1218756FD3719427B3309bB411Fb27Be68bFfC88,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,17.474480951510742,,,TraverseChains,43114,C-Chain,0
0x049f7083b85eb38389f029f1a07f92f3d1de31a9b71d1fd47d4d0c0a942e9532,28326832,1680652021,2023-04-04T23:47:01.000Z,0x03F11c7a45BA8219C87f312EEcB07287C2095302,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,17.107911419419352,,,TraverseChains,43114,C-Chain,0
0xcfd2f3db768a43d4e59e03cbe5ba9b3bbe350ddfb4d892e11cc48b763fa199b8,28104343,1680204323,2023-03-30T19:25:23.000Z,0x8FfE061DE1D62A217098cf67B3c13399cacBea2a,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,500000000000000000,0,36.19,0,0,17.31347437870938,,,TraverseChains,43114,C-Chain,0
0xadd23093150fd1294ff8607d70421e00c343b4a96ac157a50778c33654c49d96,28104310,1680204255,2023-03-30T19:24:15.000Z,0x8FfE061DE1D62A217098cf67B3c13399cacBea2a,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,17.31347437870938,,,TraverseChains,43114,C-Chain,0
0x632c90824559775d9fe15d147ea971906b76b0d58712b67f4d98f1bb86b63544,28103978,1680203629,2023-03-30T19:13:49.000Z,0xF59e0c77bEc4463f1DbD8C117c4A97A0813047d7,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,17.31347437870938,,,SetApprovalForAll,43114,C-Chain,0
0xd91b4d8572d31f5dc874cb2f42cd102c02f46bd5b48beb9ca63770473ab892cb,27857924,1679684978,2023-03-24T19:09:38.000Z,0x01ceCBCA23Dfe8851c139BD384091E5ccb5eCb1f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,69116284849416390,0,36.19,0,0,17.635636920794763,,,TraverseChains,43114,C-Chain,0
0x6330b04164c09dc4fe33f286daf6d7397ba42a4448588189b572ee9c6439e18c,27857866,1679684862,2023-03-24T19:07:42.000Z,0x640B31B2c5cF650C2A75c7018af19ee5Bf8F20C3,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,17.635636920794763,,,SafeTransferFrom,43114,C-Chain,0
0x4aca5cdaa1cba4bb02d91e7fd74a0e3ff5bf696e0958b62f850147345ab198f2,27523000,1678991709,2023-03-16T18:35:09.000Z,0x640B31B2c5cF650C2A75c7018af19ee5Bf8F20C3,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,69116284849416390,0,36.19,0,0,15.626340057767731,,,TraverseChains,43114,C-Chain,0
0xc1892e0231788269d6264965d253ba3d5529d4faf93f22cf52ad12c5ced57dac,27456958,1678857316,2023-03-15T05:15:16.000Z,0xc052b01C9DFe9e8e151aeBaf47C7d04b69675d9f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,17.197147125527692,,,TraverseChains,43114,C-Chain,0
0x7698ef61aeca74f193f8be29f6c2f2e6ee2a8dc92e66aef7e4a4d19c1993eb33,27456795,1678856990,2023-03-15T05:09:50.000Z,0xc052b01C9DFe9e8e151aeBaf47C7d04b69675d9f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,17.197147125527692,,,TraverseChains,43114,C-Chain,0
0x5b1cb0c8bf5b6a254d2d0df87854ecd898b0ee1756f4f7f031c493af0e407207,27004136,1677925841,2023-03-04T10:30:41.000Z,0xdf35aB11698d61891f81126B6E391DD6e43db5bD,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,16.671128194513695,,,TraverseChains,43114,C-Chain,0
0xa48f05cec0da40088d3c94ef945a19dfc5d775faeec1962744bd92ecb339b2b7,26485309,1676862321,2023-02-20T03:05:21.000Z,0x5054B5908A476eEA8396bCc41b25245D8e5F6f7B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,19.80707266632469,,,TraverseChains,43114,C-Chain,0
0xc08c9e6a2ad3ed1a0233bb0621b76393016c9b52405180b4679514983c06bf03,26484260,1676860185,2023-02-20T02:29:45.000Z,0x5054B5908A476eEA8396bCc41b25245D8e5F6f7B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,200000000000000000,0,36.19,0,0,19.80707266632469,,,TraverseChains,43114,C-Chain,0
0xfefbd8da6ee64ac75a19bcbc77c9367546482a789fc330db4cfacb84234af5d0,26483124,1676857873,2023-02-20T01:51:13.000Z,0x5054B5908A476eEA8396bCc41b25245D8e5F6f7B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,19.80707266632469,,,TraverseChains,43114,C-Chain,0
0xe478cdc19bdad6e0ae71b123fbb275a2610a3e30dff3e7031ae29b0bced38a42,26482775,1676857146,2023-02-20T01:39:06.000Z,0x5054B5908A476eEA8396bCc41b25245D8e5F6f7B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,19.80707266632469,,,TraverseChains,43114,C-Chain,0
0x2bc88fe8e7b8047569dea223fcc677655b65b28c25bb2ceb7920337984171689,26481712,1676855063,2023-02-20T01:04:23.000Z,0x5054B5908A476eEA8396bCc41b25245D8e5F6f7B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,19.80707266632469,,,TraverseChains,43114,C-Chain,0
0x48fc5317dbe2b7924f9c9bc40b4f65a8d22e4f82bf1f8b4ea7f23a36c4b3cd3c,26458326,1676807880,2023-02-19T11:58:00.000Z,0x34868ed83815AaA53cD1F85032Beaee678A9e8de,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,19.598935622644504,,,SetApprovalForAll,43114,C-Chain,0
0x965ed68114e93b738bae3d2eece45864123ed68da30369214b8854903f3e1f5d,26458323,1676807874,2023-02-19T11:57:54.000Z,0x34868ed83815AaA53cD1F85032Beaee678A9e8de,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,19.598935622644504,,,SetApprovalForAll,43114,C-Chain,0
0x7a52ffe5203dfd2aed1679b3727610571ddd65292be706e0fced69e8eae4162c,26063353,1676001539,2023-02-10T03:58:59.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,17.862495989569513,,,TraverseChains,43114,C-Chain,0
0x371e22886bc671c55e09779ae16f39b08b056ae31f38fca040d7eb9358c49351,26056597,1675987765,2023-02-10T00:09:25.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,17.862495989569513,,,SetApprovalForAll,43114,C-Chain,0
0xaf322ce3e6626a5256e7648f43c4a5df1e7d5a5e6c390b02cabec292ee6d99c0,26054202,1675983015,2023-02-09T22:50:15.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,20.100084178139642,,,TraverseChains,43114,C-Chain,0
0xde891589fd4bddd7e454c05fd12869b98f7215f1ca175510602ba06762e0725d,26047043,1675968810,2023-02-09T18:53:30.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,20.100084178139642,,,TraverseChains,43114,C-Chain,0
0x213ae9c6d9b4b6c784e9e831d07b1d26c8c5de69b2fe9f0ce8ffd3cc251ba448,26046866,1675968455,2023-02-09T18:47:35.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,20.100084178139642,,,TraverseChains,43114,C-Chain,0
0x1f548f6177980d30bbc56048aa27cf53961908b946803faecb677b6c28a28215,26045839,1675966386,2023-02-09T18:13:06.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1500000000000000000,0,36.19,0,0,20.100084178139642,,,TraverseChains,43114,C-Chain,0
0xfe4f7c78d13e7ec82ab76f52cfc8feeab7285884aae601b7eb469a420abe22dc,25465709,1674792682,2023-01-27T04:11:22.000Z,0x8399C9cFf1c2E458C3eC37f23e54EBfA95C9169B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1100000000000000000,0,36.19,0,0,18.112112249870727,,,TraverseChains,43114,C-Chain,0
0x970e63d0d176020e0a592eae4283e1f9260aab8175163f541cdfa03dda0c6042,25465651,1674792564,2023-01-27T04:09:24.000Z,0x8399C9cFf1c2E458C3eC37f23e54EBfA95C9169B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1100000000000000000,0,36.19,0,0,18.112112249870727,,,TraverseChains,43114,C-Chain,0
0x7a17e04627f8a444907526b717061c5c44248e833c6532ef69ec20db2abbc0f9,25235395,1674322762,2023-01-21T17:39:22.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,17.515338456352886,,,SetApprovalForAll,43114,C-Chain,0
0x0eeed731e2879fe29b265c4376a9ff33be58bfda8ae34291a43f809997d79747,25235383,1674322739,2023-01-21T17:38:59.000Z,0x263Dc7d3DF7434547F5F32cA0256c7D201D83B9F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,17.515338456352886,,,SetApprovalForAll,43114,C-Chain,0
0x86fc7abae20f46f154933d626145a81e5921735c6124476d2abaf44d0cc86ab2,24850486,1673538740,2023-01-12T15:52:20.000Z,0x1A5789D043045FEA7c9950cc94955ECB33234f2B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,10000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0xc8ceb766ef79a971c3e745e20048095dbe214b26aaddbf537393a561b8011a31,24831300,1673500173,2023-01-12T05:09:33.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,5000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0x393d652d5a576ab0a48a0f7f7d3f808f919fd4ca49e1f3f54ba7d0e0770a6aa3,24831221,1673500011,2023-01-12T05:06:51.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,5000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0x395cff8e193552d60ff29d4b0cb76af44fae8e772c363edb94bc5ec7af9c3858,24830213,1673497967,2023-01-12T04:32:47.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3500000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0xe964118ae09f6b62bd16862dd894762e73b83e58877165c4b088a77ca961305b,24828757,1673495027,2023-01-12T03:43:47.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,8000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0xfb798faedad3ee2410617eb64e4ecf47172da11f7be5431fb6f1c79512dca6e8,24828706,1673494926,2023-01-12T03:42:06.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,6000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0x14bd5d7e2d176294b0ff0130beeab127683eca65ae6ffc2ac223b2dbb7732259,24828673,1673494858,2023-01-12T03:40:58.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,4000000000000000000,0,36.19,0,0,15.92176476995798,,,TraverseChains,43114,C-Chain,0
0x9e4cd95d07cbd823b39196d491f6a36c42f778978cc26bc64d05dc7aec110caf,24785216,1673406311,2023-01-11T03:05:11.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,12.729321160649132,,,TraverseChains,43114,C-Chain,0
0xaeb0912c1328f2533f2b1e2aee433ddf44d68f1c96c3078d14bc60e28905a753,24785183,1673406245,2023-01-11T03:04:05.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2400000000000000000,0,36.19,0,0,12.729321160649132,,,TraverseChains,43114,C-Chain,0
0xec4c6ecddf27714ecaadc93de8fbb93558a2d11806aef02b52bff4b5de504957,24785141,1673406161,2023-01-11T03:02:41.000Z,0xd5bd29aA9816F2140bFE283a5b3a8f42d2060A8c,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1600000000000000000,0,36.19,0,0,12.729321160649132,,,TraverseChains,43114,C-Chain,0
0x888b6ff68ef5d8bc31dfd7c6a55f4408657231344727680fd614ae24260cef83,24741311,1673316647,2023-01-10T02:10:47.000Z,0x11Ad3F9158691C5E49B100a8517E23cE98F1421f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1600000000000000000,0,36.19,0,0,12.211384121023688,,,TraverseChains,43114,C-Chain,0
0x76b3da7e8f1d199d15241b5dc66bfa8122e223cc1703149500d27cadb75da1ef,24741111,1673316246,2023-01-10T02:04:06.000Z,0x11Ad3F9158691C5E49B100a8517E23cE98F1421f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2500000000000000000,0,36.19,0,0,12.211384121023688,,,TraverseChains,43114,C-Chain,0
0x1e016be081230f4621b31dae95fe8ba9d6da9b42c64f78c7fe9a9776e18128b9,23926576,1671636395,2022-12-21T15:26:35.000Z,0xe49F88aEb18DcC0c6bF38fe7D5AfC95BF23d5c08,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,11.973443294619408,,,TraverseChains,43114,C-Chain,0
0xfbae87360105b3fdb5b023f5ef15cfe29033cdd592d5f6a62531811e1e9c3370,23606470,1670985805,2022-12-14T02:43:25.000Z,0xdf35aB11698d61891f81126B6E391DD6e43db5bD,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,13.735884497918219,,,TraverseChains,43114,C-Chain,0
0x071f3cd903833781b4c3d6fd0ecfa8f96eb649597e2f13ff92ade0cacbc4a02b,23354873,1670470818,2022-12-08T03:40:18.000Z,0x11Ad3F9158691C5E49B100a8517E23cE98F1421f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,13.277326945373922,,,TraverseChains,43114,C-Chain,0
0xdbc3b89ebb0f427ce4c4ac6f3a786768f8ed313a16ece1fc4a573bc4bd46cd05,23030617,1669804089,2022-11-30T10:28:09.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x9a85a6fa1de09dfd2546769a5777df251955e8be308b7ad861fa3a9884f0d299,23030609,1669804074,2022-11-30T10:27:54.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x58b253ccb4d913295fc9f30c307477f719f44c71daab806da652503b1ce37d40,23030601,1669804058,2022-11-30T10:27:38.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0xca3294ce5913e551fc0006e5f84e83689f66010e45ee25ccee64b217880115c3,23030591,1669804038,2022-11-30T10:27:18.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0xb4b00b8caea3efeb02d1d2f109e3972d8dad5580dc204088ccbe9be0ef76ee32,23030582,1669804020,2022-11-30T10:27:00.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0xfa7d30179ddf704c4ba671be912fd62faf9a404137c112b968afafa7ca6bd8bd,23030328,1669803504,2022-11-30T10:18:24.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x210c18eb9a68d5cbf3fde22b5bf8c36efdaf937a3c0d2f7e9aaeec1371429a4e,23030309,1669803463,2022-11-30T10:17:43.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x8f470bc4114580140b6da74f7d0e1798ed5e84e767516c5e2bfa2c2a0385da3a,23030292,1669803429,2022-11-30T10:17:09.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0xea3c18700be76d6ea4b161d01c863b087f1fe6420a637afbac7a54642ac772ca,23030282,1669803409,2022-11-30T10:16:49.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x4cb9eb7b2b1cfd0a3ea11e38bde386b6e187f7c3ff7650dce0614047785acd63,23030265,1669803375,2022-11-30T10:16:15.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0xdb95ac04163a21bd517cff6ee5e47afe648e8242b228128bac9eb8c2c9500147,23030102,1669803042,2022-11-30T10:10:42.000Z,0x69722E056087F98352B46dDcA72e111C10399295,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,12.486917731941459,,,TraverseChains,43114,C-Chain,0
0x2454c669646df5cbb70ff825cf4e602780ea02cb136a5b73e069581e1f4a2869,22957332,1669654770,2022-11-28T16:59:30.000Z,0x3e0619f4301F6b8F013fc603574bc52484296C2b,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,280000000000000000,0,36.19,0,0,12.898115785689612,,,TraverseChains,43114,C-Chain,0
0x15a723ac707acc50bbaef206af45cfce847592b43a8962cbfb684cab3d6a445e,22740301,1669206993,2022-11-23T12:36:33.000Z,0x3F117E4c5d4229c3a5a10C3508Aa346730225707,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,10000000000000000,0,36.19,0,0,12.301529525837193,,,TraverseChains,43114,C-Chain,0
0x7bef9e55e3af23a0476a015673629e7f385508c4e16250aca466574677b51f4a,21839169,1667352701,2022-11-02T01:31:41.000Z,0xB78994Cb15815d77A0320Dbe8196F113043E70D1,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,18.663794505763523,,,TraverseChains,43114,C-Chain,0
0xcc9566a3a802db718f3dafe18a0a8e68287d21cb9d57184768cabe3511245f4d,21773436,1667218798,2022-10-31T12:19:58.000Z,0xeFdbCa567822fE63700f8aA273AA3c04d147e7f8,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,18.24882328230915,,,TraverseChains,43114,C-Chain,0
0x45d58702d97fe8412e6df2240c942f40698be1667aa8d16afacc0f180b0b79a9,21550633,1666765017,2022-10-26T06:16:57.000Z,0x3A983FfaA79E2d12EF94B50F68346a4b9C653a9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,16.669265984157168,,,SafeTransferFrom,43114,C-Chain,0
0x5a017a9c36d0a8c4816e8806b8951d16d23dc5d322e3871f0fe5806ae82a8ae6,21505012,1666672575,2022-10-25T04:36:15.000Z,0xD03De905e18Ef4c8c95eD8AF1bE6ab01EAA0B77f,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,10000000000000000,0,36.19,0,0,15.733817263673679,,,TraverseChains,43114,C-Chain,0
0x782f68e55353d1c9b50531851ca1f4db8a04152b84e72d9cb91e5de08dcda66c,21504634,1666671805,2022-10-25T04:23:25.000Z,0x969eAc041CfA4baC53109Bffd20268293a68d805,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,15.733817263673679,,,SetApprovalForAll,43114,C-Chain,0
0xb9c705c1d22114696e328302f7d52c4e856363a35dafbfb40874d8e78cd2c215,21502360,1666667193,2022-10-25T03:06:33.000Z,0x561cEC0D07258d6167523518b7dB0aEfe8673d23,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,15.733817263673679,,,TraverseChains,43114,C-Chain,0
0xd341ee556a914970f4608d8ac705887d2d4c924643e79f2dd712cec9039f2fb1,21493632,1666649440,2022-10-24T22:10:40.000Z,0xDEAD0D7c6aBe46B133CcE19AA1FfD282F301ac07,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,16.296898284591776,,,TraverseChains,43114,C-Chain,0
